Subject,Group,Age,Gender,StandardProblem,CBType,StandardAcc,StandardResp,ControlAcc,ControlResp,StandardRT,ControlRT,StandardConfidence,ControlConfidence,StandardOpinion,ControlOpinion,StandardRecall,ControlRecall,StandardMC,ControlMC,LogStandardRT,LogControlRT,LogRTdiff,Confdiff,Opindiff,temp
322,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.7
323,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.8
324,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.9
325,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1
326,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.3
327,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.6
328,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,2.4
329,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,3.2
330,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
331,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
332,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
333,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
334,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
335,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
336,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
337,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
338,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
339,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
340,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
341,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
342,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
343,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
344,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
345,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
346,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
347,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
348,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
349,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
350,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
351,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
352,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
353,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
354,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
355,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
356,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
357,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
358,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
359,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
360,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
361,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
362,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
363,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.3
364,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.4
365,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.5
366,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.6
367,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.7
368,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.8
369,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.9
370,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1
371,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.3
372,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.6
373,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,2.4
374,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,3.2
375,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
376,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
377,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
378,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.3
379,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.4
380,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.5
381,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.6
382,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.7
383,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.8
384,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.9
385,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1
386,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.3
387,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.6
388,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,2.4
389,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,3.2
390,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
391,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
392,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
393,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
394,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
395,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
396,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
397,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
398,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
399,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
400,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
401,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
402,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
403,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
404,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
405,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
406,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
407,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
408,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
409,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
410,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
411,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
412,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
413,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
414,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
415,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
416,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
417,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
418,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
419,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
420,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
421,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
422,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
423,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.3
424,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.4
425,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.5
426,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.6
427,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.7
428,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.8
429,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.9
430,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1
431,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.3
432,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.6
433,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,2.4
434,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,3.2
435,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
436,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
437,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
438,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.3
439,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.4
440,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.5
441,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.6
442,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.7
443,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.8
444,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.9
445,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1
446,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.3
447,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.6
448,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,2.4
449,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,3.2
450,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
451,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
452,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
453,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
454,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
455,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
456,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
457,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
458,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
459,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
460,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
461,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
462,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
463,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
464,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
465,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
466,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
467,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
468,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
469,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
470,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
471,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
472,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
473,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
474,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
475,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
476,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
477,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
478,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
479,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
480,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
481,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
482,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
